ORF_ID	ORF	Contig_ID	Contig	Toxin_prediction	Toxin_confidence_level	Signal_peptide	Virulence_prediction	Virulence_confidence_level	ARG	ARG_SNPs	AMR_category	AMR_sub_class	Resistance_mechanism	MGE_prediction	genome_name	newgenome_name	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	clade	color
0000001668	26_13	NA	JAKTJA010000025.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592275.1_ASM2459227v1_genomic	GCA_024592275	TIGR01593	90.1	2.3e-26	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000001762	27_40	NA	JAKTJA010000026.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592275.1_ASM2459227v1_genomic	GCA_024592275	K03699_483	274.1	3.5e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000001881	29_37	NA	JAKTJA010000028.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592275.1_ASM2459227v1_genomic	GCA_024592275	K11063_6	100.4	8.2e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002605	42_83	NA	JAKTJA010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592275.1_ASM2459227v1_genomic	GCA_024592275	K11063_6	78.9	2.6e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002606	42_84	NA	JAKTJA010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592275.1_ASM2459227v1_genomic	GCA_024592275	K11060_3	53.6	3.1e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002606	42_84	NA	JAKTJA010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592275.1_ASM2459227v1_genomic	GCA_024592275	K11063_6	83.8	8.5e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000958	12_37	NA	JAKTJB010000019.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592255.1_ASM2459225v1_genomic	GCA_024592255	K03699_483	274.1	3.5e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000001522	14_57	NA	JAKTJB010000020.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592255.1_ASM2459225v1_genomic	GCA_024592255	K11063_6	101	5.400000000000001e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001606	16_17	NA	JAKTJB010000022.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592255.1_ASM2459225v1_genomic	GCA_024592255	K10816_8	67.5	1.8e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002344	26_25	NA	JAKTJB010000031.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592255.1_ASM2459225v1_genomic	GCA_024592255	K11060_3	50.1	3.5e-14	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002557	35_102	NA	JAKTJB010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592255.1_ASM2459225v1_genomic	GCA_024592255	K11063_6	78.9	2.6e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002558	35_103	NA	JAKTJB010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592255.1_ASM2459225v1_genomic	GCA_024592255	K11063_6	83.8	8.6e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002558	35_103	NA	JAKTJB010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592255.1_ASM2459225v1_genomic	GCA_024592255	K11060_3	53.6	3.1e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000059	4_56	NA	JAKTJI010000010.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	K11060_3	53.6	3.2e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000059	4_56	NA	JAKTJI010000010.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	K11063_6	83.8	8.799999999999999e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000060	4_57	NA	JAKTJI010000010.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	K11063_6	78.9	2.7e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001459	27_60	NA	JAKTJI010000022.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	K10816_8	67.3	2.1e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000001859	34_37	NA	JAKTJI010000029.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	K11060_3	56.7	3.6e-16	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002250	40_24	NA	JAKTJI010000034.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	K03699_483	274.1	3.6e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000003644	78_8	NA	JAKTJI010000069.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	K11063_6	102.4	2.1000000000000002e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000004018	101_38	NA	JAKTJI010000008.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	PF05105.7	149.6	7.6e-45	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000004018	101_38	NA	JAKTJI010000008.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592215.1_ASM2459221v1_genomic	GCA_024592215	TIGR01593	99.9	2.2e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000000893	75_58	NA	JAKTJF010000017.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592175.1_ASM2459217v1_genomic	GCA_024592175	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000001372	84_31	NA	JAKTJF010000020.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592175.1_ASM2459217v1_genomic	GCA_024592175	PF05105.7	150	5.999999999999999e-45	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000001372	84_31	NA	JAKTJF010000020.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592175.1_ASM2459217v1_genomic	GCA_024592175	TIGR01593	100.4	1.5999999999999999e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000002782	113_10	NA	JAKTJF010000045.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592175.1_ASM2459217v1_genomic	GCA_024592175	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003302	127_16	NA	JAKTJF010000058.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592175.1_ASM2459217v1_genomic	GCA_024592175	K03699_483	274.1	3.9e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000004549	173_74	NA	JAKTJF010000009.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592175.1_ASM2459217v1_genomic	GCA_024592175	K11063_6	78.9	2.7e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000004550	173_75	NA	JAKTJF010000009.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592175.1_ASM2459217v1_genomic	GCA_024592175	K11063_6	85	4.1e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000004550	173_75	NA	JAKTJF010000009.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592175.1_ASM2459217v1_genomic	GCA_024592175	K11060_3	53.7	3.1e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000316	29_37	NA	JAKTJG010000012.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592165.1_ASM2459216v1_genomic	GCA_024592165	K11063_6	78.9	2.9e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000317	29_38	NA	JAKTJG010000012.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592165.1_ASM2459216v1_genomic	GCA_024592165	K11060_3	53.7	3.1e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000317	29_38	NA	JAKTJG010000012.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592165.1_ASM2459216v1_genomic	GCA_024592165	K11063_6	85	4.1e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000696	36_17	NA	JAKTJG010000017.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592165.1_ASM2459216v1_genomic	GCA_024592165	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002253	56_13	NA	JAKTJG010000035.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592165.1_ASM2459216v1_genomic	GCA_024592165	K03699_483	274.1	3.9e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000004093	102_11	NA	JAKTJG010000077.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592165.1_ASM2459216v1_genomic	GCA_024592165	K11060_3	50.6	2.8e-14	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000056	1_56	NA	JAKTJE010000010.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	PF05105.7	148.5	1.6999999999999998e-44	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000000056	1_56	NA	JAKTJE010000010.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	TIGR01593	98.7	5.2e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000001325	11_287	NA	JAKTJE010000001.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	K03699_483	274.1	3.5e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000001540	13_60	NA	JAKTJE010000021.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	K10816_8	68.9	6.7e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002176	22_137	NA	JAKTJE010000002.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	K11063_6	83.8	8.7e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002176	22_137	NA	JAKTJE010000002.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	K11060_3	53.6	3.1e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002177	22_138	NA	JAKTJE010000002.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	K11063_6	78.9	2.6e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002906	34_9	NA	JAKTJE010000040.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	K11060_3	53	4.8e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003276	44_210	NA	JAKTJE010000004.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	K11060_3	53.7	2.8e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003639	66_58	NA	JAKTJE010000006.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592155.1_ASM2459215v1_genomic	GCA_024592155	K11063_6	117.1	8e-35	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000476	33_21	NA	JAKTJH010000012.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	PF02452.12	94.7	1.2e-27	PemK	-	PFAM	PemK-like protein	clade_1	#E8A419
0000001410	110_66	NA	JAKTJH010000001.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	K11063_6	83.8	1.0999999999999998e-24	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001410	110_66	NA	JAKTJH010000001.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	K11060_3	53.6	3.9e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001411	110_67	NA	JAKTJH010000001.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	K11063_6	78.9	3.2000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002235	142_38	NA	JAKTJH010000029.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	K10816_8	68.9	8.2e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002514	144_45	NA	JAKTJH010000030.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	TIGR01593	98.7	6.399999999999998e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000002514	144_45	NA	JAKTJH010000030.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	PF05105.7	148.5	2.1e-44	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000003140	156_5	NA	JAKTJH010000041.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	K03699_483	274.1	4.4e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000004187	184_14	NA	JAKTJH010000067.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592135.1_ASM2459213v1_genomic	GCA_024592135	K11060_3	53.7	3.4e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001150	27_105	NA	JAKTJJ010000001.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592085.1_ASM2459208v1_genomic	GCA_024592085	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001151	27_106	NA	JAKTJJ010000001.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592085.1_ASM2459208v1_genomic	GCA_024592085	K11060_3	53.6	3.4e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001151	27_106	NA	JAKTJJ010000001.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592085.1_ASM2459208v1_genomic	GCA_024592085	K11063_6	83.8	9.4e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002025	37_46	NA	JAKTJJ010000029.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592085.1_ASM2459208v1_genomic	GCA_024592085	K11063_6	117.1	8.599999999999998e-35	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003357	60_50	NA	JAKTJJ010000004.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592085.1_ASM2459208v1_genomic	GCA_024592085	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000003846	78_3	NA	JAKTJJ010000066.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592085.1_ASM2459208v1_genomic	GCA_024592085	K10816_8	68.9	7.2e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000004392	115_22	NA	JAKTJJ010000009.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592085.1_ASM2459208v1_genomic	GCA_024592085	TIGR02771	51.9	1.4e-14	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF	clade_1	#E8A419
0000000003	1_3	NA	JAKTJK010000010.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592065.1_ASM2459206v1_genomic	GCA_024592065	K11060_3	52.8	5.7e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001636	20_50	NA	JAKTJK010000022.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592065.1_ASM2459206v1_genomic	GCA_024592065	K10816_8	68.9	6.9e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000001913	24_60	NA	JAKTJK010000026.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592065.1_ASM2459206v1_genomic	GCA_024592065	K11060_3	53.7	2.9e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001913	24_60	NA	JAKTJK010000026.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592065.1_ASM2459206v1_genomic	GCA_024592065	K11063_6	85	3.9e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001914	24_61	NA	JAKTJK010000026.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592065.1_ASM2459206v1_genomic	GCA_024592065	K11063_6	94.6	4.8e-28	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002431	29_37	NA	JAKTJK010000030.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592065.1_ASM2459206v1_genomic	GCA_024592065	K03699_483	274.1	3.7e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000003113	45_9	NA	JAKTJK010000045.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024592065.1_ASM2459206v1_genomic	GCA_024592065	K11063_6	100.1	1.1e-29	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000698	16_94	NA	JAKTJR010000015.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591985.1_ASM2459198v1_genomic	GCA_024591985	K03699_483	274.1	3.7e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000001653	24_3	NA	JAKTJR010000022.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591985.1_ASM2459198v1_genomic	GCA_024591985	K11060_3	52.8	5.7e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002002	28_17	NA	JAKTJR010000026.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591985.1_ASM2459198v1_genomic	GCA_024591985	K10816_8	68	1.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002662	35_36	NA	JAKTJR010000032.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591985.1_ASM2459198v1_genomic	GCA_024591985	K11063_6	101	5.600000000000001e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003269	54_1	NA	JAKTJR010000004.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591985.1_ASM2459198v1_genomic	GCA_024591985	K11063_6	78.9	2.7e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003270	54_2	NA	JAKTJR010000004.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591985.1_ASM2459198v1_genomic	GCA_024591985	K11063_6	85.2	3.4e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003270	54_2	NA	JAKTJR010000004.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591985.1_ASM2459198v1_genomic	GCA_024591985	K11060_3	53.7	2.9e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003494	59_3	NA	JAKTJR010000054.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591985.1_ASM2459198v1_genomic	GCA_024591985	K11060_3	54.8	1.4e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000819	30_40	NA	JAKTJS010000017.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	K03699_483	274.1	4.1e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000001589	37_8	NA	JAKTJS010000023.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	TIGR01593	94.1	1.6e-27	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000001589	37_8	NA	JAKTJS010000023.1	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	PF05105.7	144.2	4e-43	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000002691	54_17	NA	JAKTJS010000039.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	K10816_8	68.1	1.4e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002918	55_199	NA	JAKTJS010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	K11060_3	53.6	3.7e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002918	55_199	NA	JAKTJS010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	K11063_6	83.8	1e-24	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002919	55_200	NA	JAKTJS010000003.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	K11063_6	78.9	3e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003493	66_159	NA	JAKTJS010000004.1	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	PF13091.1	101.5	8.500000000000001e-30	PLDc_2	-	PFAM	PLD-like domain	clade_1	#E8A419
0000003671	72_26	NA	JAKTJS010000055.1	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	NA	GCA_024591935.1_ASM2459193v1_genomic	GCA_024591935	K11063_6	104.4	5.899999999999999e-31	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
