ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	genome_name
0000003485	52_1	PF01325.14	46.5	7.5e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876345_1_ASM987634v1_genomic
0000003563	55_5	PF07883.6	62.8	4.4e-18	Cupin_2	-	PFAM	Cupin domain	GCA_009876345_1_ASM987634v1_genomic
0000003797	60_14	PF01325.14	41	4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876345_1_ASM987634v1_genomic
0000003975	67_105	PF00881.19	80.3	3.9e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876345_1_ASM987634v1_genomic
0000004033	74_6	TIGR01593	57.6	2.8e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_009876345_1_ASM987634v1_genomic
0000004033	74_6	PF05105.7	74	2.1e-21	Phage_holin_4	-	PFAM	Holin family	GCA_009876345_1_ASM987634v1_genomic
0000004099	78_49	PF00881.19	103.5	2.9000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876345_1_ASM987634v1_genomic
0000004100	78_50	PF00903.20	45.6	1.9e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876345_1_ASM987634v1_genomic
0000004378	98_28	PF00881.19	84.8	1.5999999999999999e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876345_1_ASM987634v1_genomic
0000000034	3_30	PF00903.20	60.9	3.3e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876375_1_ASM987637v1_genomic
0000000082	3_78	PF03372.18	94.7	2.4e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_009876375_1_ASM987637v1_genomic
0000000101	3_97	K11068_1278_95_625	199.4	1.1000000000000002e-59	hlyIII	-	KEGG	hemolysin III	GCA_009876375_1_ASM987637v1_genomic
0000000168	4_54	PF13958.1	124.5	8.7e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876375_1_ASM987637v1_genomic
0000000327	6_8	PF02452.12	102.3	4.8000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_009876375_1_ASM987637v1_genomic
0000000343	6_24	PF07883.6	69.5	3.8e-20	Cupin_2	-	PFAM	Cupin domain	GCA_009876375_1_ASM987637v1_genomic
0000000347	6_28	PF07883.6	55.7	7.6e-16	Cupin_2	-	PFAM	Cupin domain	GCA_009876375_1_ASM987637v1_genomic
0000000362	6_43	PF13091.1	95.8	4.600000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_009876375_1_ASM987637v1_genomic
0000000420	7_7	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876375_1_ASM987637v1_genomic
0000000420	7_7	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876375_1_ASM987637v1_genomic
0000000468	7_55	PF07927.7	60	4.4e-17	YcfA	-	PFAM	YcfA-like protein	GCA_009876375_1_ASM987637v1_genomic
0000000503	8_12	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_009876375_1_ASM987637v1_genomic
0000000558	8_67	K11060_3	44	2.7e-12	entB	-	KEGG	probable enterotoxin B	GCA_009876375_1_ASM987637v1_genomic
0000000624	9_49	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	GCA_009876375_1_ASM987637v1_genomic
0000000637	9_62	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876375_1_ASM987637v1_genomic
0000000648	9_73	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_009876375_1_ASM987637v1_genomic
0000000890	12_78	K11063_6	85	3.9999999999999997e-25	tcdAB	-	KEGG	toxin A\/B	GCA_009876375_1_ASM987637v1_genomic
0000000890	12_78	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	GCA_009876375_1_ASM987637v1_genomic
0000000891	12_79	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	GCA_009876375_1_ASM987637v1_genomic
0000000948	13_51	PF02742.10	45.6	1.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876375_1_ASM987637v1_genomic
0000000957	13_60	PF01325.14	42.3	1.5e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876375_1_ASM987637v1_genomic
0000000957	13_60	PF02742.10	47.7	2.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876375_1_ASM987637v1_genomic
0000001034	13_137	PF00903.20	47.8	3.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876375_1_ASM987637v1_genomic
0000001440	18_61	PF01325.14	40.5	5.7e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876375_1_ASM987637v1_genomic
0000001460	19_20	PF13958.1	140.8	8.6e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876375_1_ASM987637v1_genomic
0000001469	19_29	PF13958.1	131.9	4.7999999999999997e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876375_1_ASM987637v1_genomic
0000001503	19_63	PF02452.12	72.6	8e-21	PemK	-	PFAM	PemK-like protein	GCA_009876375_1_ASM987637v1_genomic
0000001570	20_50	PF01636.18	52.2	2e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009876375_1_ASM987637v1_genomic
0000001834	24_71	PF05193.16	87	3.4e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009876375_1_ASM987637v1_genomic
0000001835	24_72	PF05193.16	48.7	2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009876375_1_ASM987637v1_genomic
0000001835	24_72	PF00675.15	63.9	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_009876375_1_ASM987637v1_genomic
0000001842	24_79	PF00881.19	108.6	7.799999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876375_1_ASM987637v1_genomic
0000001857	24_94	PF00717.18	58.8	8.9e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876375_1_ASM987637v1_genomic
0000001858	24_95	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876375_1_ASM987637v1_genomic
0000001914	24_151	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_009876375_1_ASM987637v1_genomic
0000002043	26_48	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_009876375_1_ASM987637v1_genomic
0000002043	26_48	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876375_1_ASM987637v1_genomic
0000002142	28_33	PF14057.1	642.9	2.0999999999999996e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_009876375_1_ASM987637v1_genomic
0000002318	31_45	K11063_6	115.9	1.9e-34	tcdAB	-	KEGG	toxin A\/B	GCA_009876375_1_ASM987637v1_genomic
0000002525	35_79	PF00881.19	103.9	2.2000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876375_1_ASM987637v1_genomic
0000002634	36_24	K03699_483	530.6	5.499999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_009876375_1_ASM987637v1_genomic
0000002815	40_10	PF02742.10	42.5	1.1e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876375_1_ASM987637v1_genomic
0000003131	46_97	PF00903.20	46.8	7.8e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876375_1_ASM987637v1_genomic
0000003162	46_128	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876375_1_ASM987637v1_genomic
0000003168	46_134	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	GCA_009876375_1_ASM987637v1_genomic
0000003176	46_142	PF01636.18	75	2.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009876375_1_ASM987637v1_genomic
0000003273	49_30	PF04734.8	53.7	2.4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_009876375_1_ASM987637v1_genomic
0000003302	50_27	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_009876375_1_ASM987637v1_genomic
0000003303	50_28	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_009876375_1_ASM987637v1_genomic
0000003311	50_36	PF00717.18	49.4	7.5e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876375_1_ASM987637v1_genomic
0000003363	52_19	PF13950.1	81.7	7.599999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_009876375_1_ASM987637v1_genomic
0000003603	58_1	PF01325.14	46.5	7.6e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876375_1_ASM987637v1_genomic
0000003603	58_1	PF02742.10	61.5	1.3e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876375_1_ASM987637v1_genomic
0000003713	62_5	PF07883.6	62.8	4.4e-18	Cupin_2	-	PFAM	Cupin domain	GCA_009876375_1_ASM987637v1_genomic
0000003820	66_15	PF01325.14	41	4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876375_1_ASM987637v1_genomic
0000003936	68_105	PF00881.19	80.3	3.9e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876375_1_ASM987637v1_genomic
0000003968	70_11	PF02452.12	100.7	1.3999999999999998e-29	PemK	-	PFAM	PemK-like protein	GCA_009876375_1_ASM987637v1_genomic
0000003973	70_16	PF02742.10	44	3.7e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876375_1_ASM987637v1_genomic
0000003975	70_18	PF02742.10	44.1	3.6e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876375_1_ASM987637v1_genomic
0000004205	83_6	PF05105.7	74	2.1e-21	Phage_holin_4	-	PFAM	Holin family	GCA_009876375_1_ASM987637v1_genomic
0000004205	83_6	TIGR01593	57.6	2.8e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_009876375_1_ASM987637v1_genomic
0000004275	90_49	PF00881.19	103.5	2.9000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876375_1_ASM987637v1_genomic
0000004276	90_50	PF00903.20	45.6	1.9e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876375_1_ASM987637v1_genomic
0000004385	98_28	PF00881.19	84.8	1.5999999999999999e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876375_1_ASM987637v1_genomic
0000000028	1_28	PF00881.19	84.8	1.5999999999999999e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876385_1_ASM987638v1_genomic
0000000141	2_29	PF00903.20	60.9	3.3e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876385_1_ASM987638v1_genomic
0000000189	2_77	PF03372.18	94.7	2.4e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_009876385_1_ASM987638v1_genomic
0000000208	2_96	K11068_1278_95_625	199.4	1.1000000000000002e-59	hlyIII	-	KEGG	hemolysin III	GCA_009876385_1_ASM987638v1_genomic
0000000275	3_54	PF13958.1	124.5	8.7e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876385_1_ASM987638v1_genomic
0000000426	5_1	K11063_6	115.8	2.1e-34	tcdAB	-	KEGG	toxin A\/B	GCA_009876385_1_ASM987638v1_genomic
0000000508	6_7	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876385_1_ASM987638v1_genomic
0000000508	6_7	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876385_1_ASM987638v1_genomic
0000000556	6_55	PF07927.7	60	4.4e-17	YcfA	-	PFAM	YcfA-like protein	GCA_009876385_1_ASM987638v1_genomic
0000000591	7_12	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_009876385_1_ASM987638v1_genomic
0000000646	7_67	K11060_3	44	2.7e-12	entB	-	KEGG	probable enterotoxin B	GCA_009876385_1_ASM987638v1_genomic
0000000722	8_59	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	GCA_009876385_1_ASM987638v1_genomic
0000000735	8_72	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876385_1_ASM987638v1_genomic
0000000746	8_83	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_009876385_1_ASM987638v1_genomic
0000000993	11_83	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_009876385_1_ASM987638v1_genomic
0000001049	11_139	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876385_1_ASM987638v1_genomic
0000001050	11_140	PF00717.18	58.8	8.8e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876385_1_ASM987638v1_genomic
0000001065	11_155	PF00881.19	108.6	7.799999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876385_1_ASM987638v1_genomic
0000001072	11_162	PF00675.15	63.9	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_009876385_1_ASM987638v1_genomic
0000001072	11_162	PF05193.16	48.7	2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009876385_1_ASM987638v1_genomic
0000001073	11_163	PF05193.16	87	3.4e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009876385_1_ASM987638v1_genomic
0000001222	12_78	K11063_6	85	3.9999999999999997e-25	tcdAB	-	KEGG	toxin A\/B	GCA_009876385_1_ASM987638v1_genomic
0000001222	12_78	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	GCA_009876385_1_ASM987638v1_genomic
0000001223	12_79	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	GCA_009876385_1_ASM987638v1_genomic
0000001650	18_51	PF01636.18	52.2	2e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009876385_1_ASM987638v1_genomic
0000001677	19_20	PF13958.1	140.8	8.6e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876385_1_ASM987638v1_genomic
0000001686	19_29	PF13958.1	131.9	4.7999999999999997e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876385_1_ASM987638v1_genomic
0000001720	19_63	PF02452.12	72.6	8e-21	PemK	-	PFAM	PemK-like protein	GCA_009876385_1_ASM987638v1_genomic
0000001900	22_51	PF02742.10	45.6	1.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876385_1_ASM987638v1_genomic
0000001909	22_60	PF01325.14	42.3	1.5e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876385_1_ASM987638v1_genomic
0000001909	22_60	PF02742.10	47.7	2.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876385_1_ASM987638v1_genomic
0000001986	22_137	PF00903.20	47.8	3.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876385_1_ASM987638v1_genomic
0000002207	25_48	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_009876385_1_ASM987638v1_genomic
0000002207	25_48	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876385_1_ASM987638v1_genomic
0000002333	28_8	PF02452.12	102.3	4.7000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_009876385_1_ASM987638v1_genomic
0000002349	28_24	PF07883.6	69.5	3.7e-20	Cupin_2	-	PFAM	Cupin domain	GCA_009876385_1_ASM987638v1_genomic
0000002353	28_28	PF07883.6	55.7	7.5e-16	Cupin_2	-	PFAM	Cupin domain	GCA_009876385_1_ASM987638v1_genomic
0000002370	28_45	PF13091.1	95.8	4.600000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_009876385_1_ASM987638v1_genomic
0000002574	32_28	K03699_483	530.6	5.499999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_009876385_1_ASM987638v1_genomic
0000002736	33_117	PF00881.19	103.9	2.2000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876385_1_ASM987638v1_genomic
0000002959	37_10	PF02742.10	42.5	1.1e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876385_1_ASM987638v1_genomic
0000003160	42_30	PF04734.8	53.7	2.4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_009876385_1_ASM987638v1_genomic
0000003177	43_15	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_009876385_1_ASM987638v1_genomic
0000003178	43_16	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_009876385_1_ASM987638v1_genomic
0000003186	43_24	PF00717.18	49.4	7.4e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876385_1_ASM987638v1_genomic
0000003290	44_97	PF00903.20	46.8	7.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876385_1_ASM987638v1_genomic
0000003321	44_128	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876385_1_ASM987638v1_genomic
0000003327	44_134	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	GCA_009876385_1_ASM987638v1_genomic
0000003335	44_142	PF01636.18	75	2.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009876385_1_ASM987638v1_genomic
0000003358	45_19	PF13950.1	81.7	7.599999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_009876385_1_ASM987638v1_genomic
0000003473	50_1	PF01325.14	46.5	7.5e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876385_1_ASM987638v1_genomic
0000003473	50_1	PF02742.10	61.5	1.3e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876385_1_ASM987638v1_genomic
0000003527	52_5	PF07883.6	62.8	4.4e-18	Cupin_2	-	PFAM	Cupin domain	GCA_009876385_1_ASM987638v1_genomic
0000003772	58_14	PF01325.14	41	4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876385_1_ASM987638v1_genomic
0000003851	65_5	PF02452.12	100.7	1.3999999999999998e-29	PemK	-	PFAM	PemK-like protein	GCA_009876385_1_ASM987638v1_genomic
0000003894	66_33	PF14057.1	642.9	2e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_009876385_1_ASM987638v1_genomic
0000003981	66_120	PF01325.14	40.5	5.7e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876385_1_ASM987638v1_genomic
0000004014	71_6	PF05105.7	74	2.1e-21	Phage_holin_4	-	PFAM	Holin family	GCA_009876385_1_ASM987638v1_genomic
0000004014	71_6	TIGR01593	57.6	2.8e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_009876385_1_ASM987638v1_genomic
0000004153	77_105	PF00881.19	80.3	3.9e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876385_1_ASM987638v1_genomic
0000004370	89_49	PF00881.19	103.5	2.9000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876385_1_ASM987638v1_genomic
0000004371	89_50	PF00903.20	45.6	1.9e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876385_1_ASM987638v1_genomic
0000000058	3_54	PF13958.1	124.5	8.7e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876415_1_ASM987641v1_genomic
0000000217	5_8	PF02452.12	102.3	4.8000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_009876415_1_ASM987641v1_genomic
0000000233	5_24	PF07883.6	69.5	3.8e-20	Cupin_2	-	PFAM	Cupin domain	GCA_009876415_1_ASM987641v1_genomic
0000000237	5_28	PF07883.6	55.7	7.6e-16	Cupin_2	-	PFAM	Cupin domain	GCA_009876415_1_ASM987641v1_genomic
0000000252	5_43	PF13091.1	95.8	4.600000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_009876415_1_ASM987641v1_genomic
0000000378	6_75	K11063_6	115.8	2.1e-34	tcdAB	-	KEGG	toxin A\/B	GCA_009876415_1_ASM987641v1_genomic
0000000389	7_7	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876415_1_ASM987641v1_genomic
0000000389	7_7	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876415_1_ASM987641v1_genomic
0000000437	7_55	PF07927.7	60	4.4e-17	YcfA	-	PFAM	YcfA-like protein	GCA_009876415_1_ASM987641v1_genomic
0000000472	8_12	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_009876415_1_ASM987641v1_genomic
0000000527	8_67	K11060_3	44	2.7e-12	entB	-	KEGG	probable enterotoxin B	GCA_009876415_1_ASM987641v1_genomic
0000000858	12_78	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	GCA_009876415_1_ASM987641v1_genomic
0000000858	12_78	K11063_6	85	3.9999999999999997e-25	tcdAB	-	KEGG	toxin A\/B	GCA_009876415_1_ASM987641v1_genomic
0000000859	12_79	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	GCA_009876415_1_ASM987641v1_genomic
0000000917	13_51	PF02742.10	45.6	1.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876415_1_ASM987641v1_genomic
0000000926	13_60	PF01325.14	42.3	1.5e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876415_1_ASM987641v1_genomic
0000000926	13_60	PF02742.10	47.7	2.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009876415_1_ASM987641v1_genomic
0000001003	13_137	PF00903.20	47.8	3.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876415_1_ASM987641v1_genomic
0000001409	18_61	PF01325.14	40.5	5.7e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009876415_1_ASM987641v1_genomic
0000001461	19_52	PF01636.18	52.2	2e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009876415_1_ASM987641v1_genomic
0000001522	20_20	PF13958.1	140.8	8.6e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876415_1_ASM987641v1_genomic
0000001531	20_29	PF13958.1	131.9	4.7999999999999997e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009876415_1_ASM987641v1_genomic
0000001565	20_63	PF02452.12	72.6	8e-21	PemK	-	PFAM	PemK-like protein	GCA_009876415_1_ASM987641v1_genomic
0000001801	24_30	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_009876415_1_ASM987641v1_genomic
0000001857	24_86	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876415_1_ASM987641v1_genomic
0000001858	24_87	PF00717.18	58.8	8.9e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876415_1_ASM987641v1_genomic
0000001873	24_102	PF00881.19	108.6	7.799999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009876415_1_ASM987641v1_genomic
0000001880	24_109	PF00675.15	63.9	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_009876415_1_ASM987641v1_genomic
0000001880	24_109	PF05193.16	48.7	2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009876415_1_ASM987641v1_genomic
0000001881	24_110	PF05193.16	87	3.4e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009876415_1_ASM987641v1_genomic
0000001959	25_8	PF00717.18	49.4	7.5e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876415_1_ASM987641v1_genomic
0000001967	25_16	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_009876415_1_ASM987641v1_genomic
0000001968	25_17	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_009876415_1_ASM987641v1_genomic
0000002041	25_90	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	GCA_009876415_1_ASM987641v1_genomic
0000002054	25_103	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009876415_1_ASM987641v1_genomic
0000002273	29_48	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009876415_1_ASM987641v1_genomic
